2025-11-29T14:49:29+0000,97c4e2ecf2a2,site-4,0.16%,12.52GiB / 246.6GiB
2025-11-29T14:49:37+0000,cb6d1162470b,site-6,0.14%,11.97GiB / 246.6GiB
2025-11-29T14:49:37+0000,3a59e2f5178a,site-3,0.13%,13.84GiB / 246.6GiB
2025-11-29T14:49:37+0000,dd3f056b972f,site-5,0.16%,12.14GiB / 246.6GiB
2025-11-29T14:49:37+0000,f702c20fd2bc,site-1,0.11%,12.4GiB / 246.6GiB
2025-11-29T14:49:37+0000,239c4b6d9211,server1,102.70%,48.87GiB / 246.6GiB
2025-11-29T14:49:37+0000,bf5c0a1adfdd,site-2,11.54%,12.68GiB / 246.6GiB
2025-11-29T14:49:37+0000,97c4e2ecf2a2,site-4,0.14%,12.52GiB / 246.6GiB
2025-11-29T14:49:44+0000,cb6d1162470b,site-6,12.09%,12.27GiB / 246.6GiB
2025-11-29T14:49:44+0000,3a59e2f5178a,site-3,10.23%,14.14GiB / 246.6GiB
2025-11-29T14:49:44+0000,dd3f056b972f,site-5,12.54%,12.45GiB / 246.6GiB
2025-11-29T14:49:44+0000,f702c20fd2bc,site-1,12.46%,12.71GiB / 246.6GiB
2025-11-29T14:49:44+0000,239c4b6d9211,server1,138.68%,48.18GiB / 246.6GiB
2025-11-29T14:49:44+0000,bf5c0a1adfdd,site-2,12.31%,12.72GiB / 246.6GiB
2025-11-29T14:49:44+0000,97c4e2ecf2a2,site-4,30.17%,12.76GiB / 246.6GiB
2025-11-29T14:49:52+0000,cb6d1162470b,site-6,25.68%,12.21GiB / 246.6GiB
2025-11-29T14:49:52+0000,3a59e2f5178a,site-3,24.77%,13.69GiB / 246.6GiB
2025-11-29T14:49:52+0000,dd3f056b972f,site-5,12.82%,12.16GiB / 246.6GiB
2025-11-29T14:49:52+0000,f702c20fd2bc,site-1,28.26%,12.41GiB / 246.6GiB
2025-11-29T14:49:52+0000,239c4b6d9211,server1,133.16%,49.06GiB / 246.6GiB
2025-11-29T14:49:52+0000,bf5c0a1adfdd,site-2,25.15%,12.32GiB / 246.6GiB
2025-11-29T14:49:52+0000,97c4e2ecf2a2,site-4,25.18%,12.76GiB / 246.6GiB
2025-11-29T14:49:59+0000,cb6d1162470b,site-6,8.17%,12.21GiB / 246.6GiB
2025-11-29T14:49:59+0000,3a59e2f5178a,site-3,7.91%,13.76GiB / 246.6GiB
2025-11-29T14:49:59+0000,dd3f056b972f,site-5,26.73%,12.23GiB / 246.6GiB
2025-11-29T14:49:59+0000,f702c20fd2bc,site-1,8.28%,12.43GiB / 246.6GiB
2025-11-29T14:49:59+0000,239c4b6d9211,server1,123.44%,47.61GiB / 246.6GiB
2025-11-29T14:49:59+0000,bf5c0a1adfdd,site-2,7.80%,12.38GiB / 246.6GiB
2025-11-29T14:49:59+0000,97c4e2ecf2a2,site-4,8.65%,12.76GiB / 246.6GiB
2025-11-29T14:50:07+0000,cb6d1162470b,site-6,17.57%,12.28GiB / 246.6GiB
2025-11-29T14:50:07+0000,3a59e2f5178a,site-3,11.30%,13.77GiB / 246.6GiB
2025-11-29T14:50:07+0000,dd3f056b972f,site-5,15.40%,12.17GiB / 246.6GiB
2025-11-29T14:50:07+0000,f702c20fd2bc,site-1,15.57%,12.64GiB / 246.6GiB
2025-11-29T14:50:07+0000,239c4b6d9211,server1,146.59%,48.43GiB / 246.6GiB
2025-11-29T14:50:07+0000,bf5c0a1adfdd,site-2,15.24%,12.39GiB / 246.6GiB
2025-11-29T14:50:07+0000,97c4e2ecf2a2,site-4,23.58%,12.76GiB / 246.6GiB
2025-11-29T14:50:14+0000,cb6d1162470b,site-6,32.39%,12.26GiB / 246.6GiB
2025-11-29T14:50:14+0000,3a59e2f5178a,site-3,26.79%,13.69GiB / 246.6GiB
2025-11-29T14:50:14+0000,dd3f056b972f,site-5,28.21%,12.09GiB / 246.6GiB
2025-11-29T14:50:14+0000,f702c20fd2bc,site-1,28.08%,12.76GiB / 246.6GiB
2025-11-29T14:50:14+0000,239c4b6d9211,server1,146.54%,49.23GiB / 246.6GiB
2025-11-29T14:50:14+0000,bf5c0a1adfdd,site-2,27.29%,12.32GiB / 246.6GiB
2025-11-29T14:50:14+0000,97c4e2ecf2a2,site-4,12.67%,12.83GiB / 246.6GiB
2025-11-29T14:50:22+0000,cb6d1162470b,site-6,23.35%,12.25GiB / 246.6GiB
2025-11-29T14:50:22+0000,3a59e2f5178a,site-3,18.64%,13.76GiB / 246.6GiB
2025-11-29T14:50:22+0000,dd3f056b972f,site-5,14.93%,12.09GiB / 246.6GiB
2025-11-29T14:50:22+0000,f702c20fd2bc,site-1,18.21%,13.13GiB / 246.6GiB
2025-11-29T14:50:22+0000,239c4b6d9211,server1,143.46%,50.24GiB / 246.6GiB
2025-11-29T14:50:22+0000,bf5c0a1adfdd,site-2,15.55%,12.32GiB / 246.6GiB
2025-11-29T14:50:22+0000,97c4e2ecf2a2,site-4,15.29%,12.84GiB / 246.6GiB
2025-11-29T14:50:29+0000,cb6d1162470b,site-6,10.04%,12.25GiB / 246.6GiB
2025-11-29T14:50:29+0000,3a59e2f5178a,site-3,27.51%,14.03GiB / 246.6GiB
2025-11-29T14:50:29+0000,dd3f056b972f,site-5,18.94%,12.12GiB / 246.6GiB
2025-11-29T14:50:29+0000,f702c20fd2bc,site-1,18.61%,13.2GiB / 246.6GiB
2025-11-29T14:50:29+0000,239c4b6d9211,server1,149.05%,48.71GiB / 246.6GiB
2025-11-29T14:50:29+0000,bf5c0a1adfdd,site-2,17.79%,12.32GiB / 246.6GiB
2025-11-29T14:50:29+0000,97c4e2ecf2a2,site-4,36.96%,13.24GiB / 246.6GiB
2025-11-29T14:50:37+0000,cb6d1162470b,site-6,528.54%,11.01GiB / 246.6GiB
2025-11-29T14:50:37+0000,3a59e2f5178a,site-3,492.46%,13.5GiB / 246.6GiB
2025-11-29T14:50:37+0000,dd3f056b972f,site-5,515.07%,11.86GiB / 246.6GiB
2025-11-29T14:50:37+0000,f702c20fd2bc,site-1,465.05%,12.96GiB / 246.6GiB
2025-11-29T14:50:37+0000,239c4b6d9211,server1,0.27%,50GiB / 246.6GiB
2025-11-29T14:50:37+0000,bf5c0a1adfdd,site-2,606.80%,12.08GiB / 246.6GiB
2025-11-29T14:50:37+0000,97c4e2ecf2a2,site-4,332.88%,12.95GiB / 246.6GiB
2025-11-29T14:50:44+0000,cb6d1162470b,site-6,9.96%,11.28GiB / 246.6GiB
2025-11-29T14:50:44+0000,3a59e2f5178a,site-3,0.37%,13.77GiB / 246.6GiB
2025-11-29T14:50:44+0000,dd3f056b972f,site-5,0.35%,12.13GiB / 246.6GiB
2025-11-29T14:50:44+0000,f702c20fd2bc,site-1,0.22%,13.23GiB / 246.6GiB
2025-11-29T14:50:44+0000,239c4b6d9211,server1,105.12%,52.27GiB / 246.6GiB
2025-11-29T14:50:44+0000,bf5c0a1adfdd,site-2,16.56%,12.42GiB / 246.6GiB
2025-11-29T14:50:44+0000,97c4e2ecf2a2,site-4,0.15%,12.65GiB / 246.6GiB
2025-11-29T14:50:52+0000,cb6d1162470b,site-6,10.18%,11.01GiB / 246.6GiB
2025-11-29T14:50:52+0000,3a59e2f5178a,site-3,21.43%,13.73GiB / 246.6GiB
2025-11-29T14:50:52+0000,dd3f056b972f,site-5,24.33%,12.11GiB / 246.6GiB
2025-11-29T14:50:52+0000,f702c20fd2bc,site-1,11.20%,12.96GiB / 246.6GiB
2025-11-29T14:50:52+0000,239c4b6d9211,server1,173.70%,50.46GiB / 246.6GiB
2025-11-29T14:50:52+0000,bf5c0a1adfdd,site-2,23.29%,12.3GiB / 246.6GiB
2025-11-29T14:50:52+0000,97c4e2ecf2a2,site-4,19.24%,12.46GiB / 246.6GiB
2025-11-29T14:51:00+0000,cb6d1162470b,site-6,15.88%,11.01GiB / 246.6GiB
2025-11-29T14:51:00+0000,3a59e2f5178a,site-3,28.99%,13.45GiB / 246.6GiB
2025-11-29T14:51:00+0000,dd3f056b972f,site-5,23.46%,11.63GiB / 246.6GiB
2025-11-29T14:51:00+0000,f702c20fd2bc,site-1,13.84%,12.23GiB / 246.6GiB
2025-11-29T14:51:00+0000,239c4b6d9211,server1,192.48%,51.24GiB / 246.6GiB
2025-11-29T14:51:00+0000,bf5c0a1adfdd,site-2,22.56%,12.32GiB / 246.6GiB
2025-11-29T14:51:00+0000,97c4e2ecf2a2,site-4,16.98%,12.77GiB / 246.6GiB
2025-11-29T14:51:07+0000,cb6d1162470b,site-6,10.72%,11.01GiB / 246.6GiB
2025-11-29T14:51:07+0000,3a59e2f5178a,site-3,20.30%,13.36GiB / 246.6GiB
2025-11-29T14:51:07+0000,dd3f056b972f,site-5,8.63%,11.74GiB / 246.6GiB
2025-11-29T14:51:07+0000,f702c20fd2bc,site-1,9.90%,12.28GiB / 246.6GiB
2025-11-29T14:51:07+0000,239c4b6d9211,server1,171.79%,51.92GiB / 246.6GiB
2025-11-29T14:51:07+0000,bf5c0a1adfdd,site-2,17.18%,12.56GiB / 246.6GiB
2025-11-29T14:51:07+0000,97c4e2ecf2a2,site-4,22.03%,12.62GiB / 246.6GiB
2025-11-29T14:51:15+0000,cb6d1162470b,site-6,10.79%,11.01GiB / 246.6GiB
2025-11-29T14:51:15+0000,3a59e2f5178a,site-3,24.06%,13.43GiB / 246.6GiB
2025-11-29T14:51:15+0000,dd3f056b972f,site-5,23.12%,11.75GiB / 246.6GiB
2025-11-29T14:51:15+0000,f702c20fd2bc,site-1,13.23%,12.42GiB / 246.6GiB
2025-11-29T14:51:15+0000,239c4b6d9211,server1,186.26%,51.75GiB / 246.6GiB
2025-11-29T14:51:15+0000,bf5c0a1adfdd,site-2,20.38%,12.52GiB / 246.6GiB
2025-11-29T14:51:15+0000,97c4e2ecf2a2,site-4,18.93%,12.77GiB / 246.6GiB
2025-11-29T14:51:22+0000,cb6d1162470b,site-6,9.03%,11.08GiB / 246.6GiB
2025-11-29T14:51:22+0000,3a59e2f5178a,site-3,18.34%,13.61GiB / 246.6GiB
2025-11-29T14:51:22+0000,dd3f056b972f,site-5,19.59%,12GiB / 246.6GiB
2025-11-29T14:51:22+0000,f702c20fd2bc,site-1,9.92%,12.41GiB / 246.6GiB
2025-11-29T14:51:22+0000,239c4b6d9211,server1,185.73%,52.19GiB / 246.6GiB
2025-11-29T14:51:22+0000,bf5c0a1adfdd,site-2,16.25%,12.27GiB / 246.6GiB
2025-11-29T14:51:22+0000,97c4e2ecf2a2,site-4,19.03%,12.79GiB / 246.6GiB
2025-11-29T14:51:30+0000,cb6d1162470b,site-6,9.55%,11.14GiB / 246.6GiB
2025-11-29T14:51:30+0000,3a59e2f5178a,site-3,22.16%,13.65GiB / 246.6GiB
2025-11-29T14:51:30+0000,dd3f056b972f,site-5,7.41%,12.06GiB / 246.6GiB
2025-11-29T14:51:30+0000,f702c20fd2bc,site-1,10.44%,12.51GiB / 246.6GiB
2025-11-29T14:51:30+0000,239c4b6d9211,server1,169.85%,52.88GiB / 246.6GiB
2025-11-29T14:51:30+0000,bf5c0a1adfdd,site-2,18.35%,12.35GiB / 246.6GiB
2025-11-29T14:51:30+0000,97c4e2ecf2a2,site-4,13.72%,12.82GiB / 246.6GiB
2025-11-29T14:51:37+0000,cb6d1162470b,site-6,0.49%,11.42GiB / 246.6GiB
2025-11-29T14:51:37+0000,3a59e2f5178a,site-3,42.98%,13.93GiB / 246.6GiB
2025-11-29T14:51:37+0000,dd3f056b972f,site-5,14.12%,12.39GiB / 246.6GiB
2025-11-29T14:51:37+0000,f702c20fd2bc,site-1,0.28%,12.75GiB / 246.6GiB
2025-11-29T14:51:37+0000,239c4b6d9211,server1,1080.48%,57.88GiB / 246.6GiB
2025-11-29T14:51:37+0000,bf5c0a1adfdd,site-2,24.35%,12.56GiB / 246.6GiB
2025-11-29T14:51:37+0000,97c4e2ecf2a2,site-4,0.51%,13.1GiB / 246.6GiB
2025-11-29T14:51:45+0000,cb6d1162470b,site-6,0.37%,11.43GiB / 246.6GiB
2025-11-29T14:51:45+0000,3a59e2f5178a,site-3,0.22%,13.93GiB / 246.6GiB
2025-11-29T14:51:45+0000,dd3f056b972f,site-5,0.38%,12.38GiB / 246.6GiB
2025-11-29T14:51:45+0000,f702c20fd2bc,site-1,0.34%,12.75GiB / 246.6GiB
2025-11-29T14:51:45+0000,239c4b6d9211,server1,102.22%,53.83GiB / 246.6GiB
2025-11-29T14:51:45+0000,bf5c0a1adfdd,site-2,0.52%,12.55GiB / 246.6GiB
2025-11-29T14:51:45+0000,97c4e2ecf2a2,site-4,0.40%,13.1GiB / 246.6GiB
2025-11-29T14:51:52+0000,cb6d1162470b,site-6,0.15%,11.42GiB / 246.6GiB
2025-11-29T14:51:52+0000,3a59e2f5178a,site-3,0.15%,13.93GiB / 246.6GiB
2025-11-29T14:51:52+0000,dd3f056b972f,site-5,0.16%,12.38GiB / 246.6GiB
2025-11-29T14:51:52+0000,f702c20fd2bc,site-1,0.16%,12.75GiB / 246.6GiB
2025-11-29T14:51:52+0000,239c4b6d9211,server1,7.85%,53.86GiB / 246.6GiB
2025-11-29T14:51:52+0000,bf5c0a1adfdd,site-2,0.15%,12.55GiB / 246.6GiB
2025-11-29T14:51:52+0000,97c4e2ecf2a2,site-4,0.16%,13.1GiB / 246.6GiB
2025-11-29T14:52:00+0000,cb6d1162470b,site-6,0.14%,11.42GiB / 246.6GiB
2025-11-29T14:52:00+0000,3a59e2f5178a,site-3,0.27%,13.93GiB / 246.6GiB
2025-11-29T14:52:00+0000,dd3f056b972f,site-5,0.17%,12.38GiB / 246.6GiB
2025-11-29T14:52:00+0000,f702c20fd2bc,site-1,0.14%,12.75GiB / 246.6GiB
2025-11-29T14:52:00+0000,239c4b6d9211,server1,6.37%,53.86GiB / 246.6GiB
2025-11-29T14:52:00+0000,bf5c0a1adfdd,site-2,0.26%,12.55GiB / 246.6GiB
2025-11-29T14:52:00+0000,97c4e2ecf2a2,site-4,0.29%,13.1GiB / 246.6GiB
2025-11-29T14:52:07+0000,cb6d1162470b,site-6,0.15%,11.43GiB / 246.6GiB
2025-11-29T14:52:07+0000,3a59e2f5178a,site-3,0.18%,13.93GiB / 246.6GiB
2025-11-29T14:52:07+0000,dd3f056b972f,site-5,0.15%,12.38GiB / 246.6GiB
2025-11-29T14:52:07+0000,f702c20fd2bc,site-1,0.16%,12.75GiB / 246.6GiB
2025-11-29T14:52:07+0000,239c4b6d9211,server1,5.95%,53.86GiB / 246.6GiB
2025-11-29T14:52:07+0000,bf5c0a1adfdd,site-2,0.18%,12.55GiB / 246.6GiB
2025-11-29T14:52:07+0000,97c4e2ecf2a2,site-4,0.17%,13.1GiB / 246.6GiB
2025-11-29T14:52:15+0000,cb6d1162470b,site-6,11.47%,11.69GiB / 246.6GiB
2025-11-29T14:52:15+0000,3a59e2f5178a,site-3,20.54%,14.2GiB / 246.6GiB
2025-11-29T14:52:15+0000,dd3f056b972f,site-5,18.65%,12.65GiB / 246.6GiB
2025-11-29T14:52:15+0000,f702c20fd2bc,site-1,18.34%,13.02GiB / 246.6GiB
2025-11-29T14:52:15+0000,239c4b6d9211,server1,172.43%,55.28GiB / 246.6GiB
2025-11-29T14:52:15+0000,bf5c0a1adfdd,site-2,19.25%,12.83GiB / 246.6GiB
2025-11-29T14:52:15+0000,97c4e2ecf2a2,site-4,19.39%,13.37GiB / 246.6GiB
2025-11-29T14:52:23+0000,cb6d1162470b,site-6,28.13%,11.38GiB / 246.6GiB
2025-11-29T14:52:23+0000,3a59e2f5178a,site-3,34.81%,14.17GiB / 246.6GiB
2025-11-29T14:52:23+0000,dd3f056b972f,site-5,27.58%,12.24GiB / 246.6GiB
2025-11-29T14:52:23+0000,f702c20fd2bc,site-1,28.48%,13.04GiB / 246.6GiB
2025-11-29T14:52:23+0000,239c4b6d9211,server1,147.91%,54.89GiB / 246.6GiB
2025-11-29T14:52:23+0000,bf5c0a1adfdd,site-2,31.54%,12.51GiB / 246.6GiB
2025-11-29T14:52:23+0000,97c4e2ecf2a2,site-4,15.76%,13.08GiB / 246.6GiB
2025-11-29T14:52:30+0000,cb6d1162470b,site-6,19.67%,11.45GiB / 246.6GiB
2025-11-29T14:52:30+0000,3a59e2f5178a,site-3,14.90%,14.17GiB / 246.6GiB
2025-11-29T14:52:30+0000,dd3f056b972f,site-5,12.77%,12.24GiB / 246.6GiB
2025-11-29T14:52:30+0000,f702c20fd2bc,site-1,23.93%,12.99GiB / 246.6GiB
2025-11-29T14:52:30+0000,239c4b6d9211,server1,136.84%,56.04GiB / 246.6GiB
2025-11-29T14:52:30+0000,bf5c0a1adfdd,site-2,19.14%,12.58GiB / 246.6GiB
2025-11-29T14:52:30+0000,97c4e2ecf2a2,site-4,32.33%,13GiB / 246.6GiB
2025-11-29T14:52:38+0000,cb6d1162470b,site-6,13.17%,11.32GiB / 246.6GiB
2025-11-29T14:52:38+0000,3a59e2f5178a,site-3,13.66%,14.24GiB / 246.6GiB
2025-11-29T14:52:38+0000,dd3f056b972f,site-5,16.69%,12.24GiB / 246.6GiB
2025-11-29T14:52:38+0000,f702c20fd2bc,site-1,12.84%,13.07GiB / 246.6GiB
2025-11-29T14:52:38+0000,239c4b6d9211,server1,133.48%,55.07GiB / 246.6GiB
2025-11-29T14:52:38+0000,bf5c0a1adfdd,site-2,19.39%,12.72GiB / 246.6GiB
2025-11-29T14:52:38+0000,97c4e2ecf2a2,site-4,12.20%,13.08GiB / 246.6GiB
2025-11-29T14:52:45+0000,cb6d1162470b,site-6,27.01%,11.32GiB / 246.6GiB
2025-11-29T14:52:45+0000,3a59e2f5178a,site-3,20.88%,14.17GiB / 246.6GiB
2025-11-29T14:52:45+0000,dd3f056b972f,site-5,12.86%,12.31GiB / 246.6GiB
2025-11-29T14:52:45+0000,f702c20fd2bc,site-1,22.12%,13.12GiB / 246.6GiB
2025-11-29T14:52:45+0000,239c4b6d9211,server1,126.50%,56.26GiB / 246.6GiB
2025-11-29T14:52:45+0000,bf5c0a1adfdd,site-2,20.83%,12.51GiB / 246.6GiB
2025-11-29T14:52:45+0000,97c4e2ecf2a2,site-4,27.16%,13.07GiB / 246.6GiB
2025-11-29T14:52:53+0000,cb6d1162470b,site-6,26.58%,11.1GiB / 246.6GiB
2025-11-29T14:52:53+0000,3a59e2f5178a,site-3,25.57%,14.17GiB / 246.6GiB
2025-11-29T14:52:53+0000,dd3f056b972f,site-5,23.71%,12.3GiB / 246.6GiB
2025-11-29T14:52:53+0000,f702c20fd2bc,site-1,29.16%,13.5GiB / 246.6GiB
2025-11-29T14:52:53+0000,239c4b6d9211,server1,140.69%,56.99GiB / 246.6GiB
2025-11-29T14:52:53+0000,bf5c0a1adfdd,site-2,24.92%,12.58GiB / 246.6GiB
2025-11-29T14:52:53+0000,97c4e2ecf2a2,site-4,37.15%,12.48GiB / 246.6GiB
2025-11-29T14:53:00+0000,cb6d1162470b,site-6,30.04%,11.1GiB / 246.6GiB
2025-11-29T14:53:00+0000,3a59e2f5178a,site-3,14.48%,14.17GiB / 246.6GiB
2025-11-29T14:53:00+0000,dd3f056b972f,site-5,22.26%,12.29GiB / 246.6GiB
2025-11-29T14:53:00+0000,f702c20fd2bc,site-1,26.02%,13.28GiB / 246.6GiB
2025-11-29T14:53:00+0000,239c4b6d9211,server1,145.43%,55.13GiB / 246.6GiB
2025-11-29T14:53:00+0000,bf5c0a1adfdd,site-2,23.87%,12.51GiB / 246.6GiB
2025-11-29T14:53:00+0000,97c4e2ecf2a2,site-4,15.90%,12.55GiB / 246.6GiB
2025-11-29T14:53:08+0000,cb6d1162470b,site-6,19.39%,11.39GiB / 246.6GiB
2025-11-29T14:53:08+0000,3a59e2f5178a,site-3,20.71%,14.46GiB / 246.6GiB
2025-11-29T14:53:08+0000,dd3f056b972f,site-5,14.63%,12.62GiB / 246.6GiB
2025-11-29T14:53:08+0000,f702c20fd2bc,site-1,19.74%,13.74GiB / 246.6GiB
2025-11-29T14:53:08+0000,239c4b6d9211,server1,180.45%,56.75GiB / 246.6GiB
2025-11-29T14:53:08+0000,bf5c0a1adfdd,site-2,25.93%,12.89GiB / 246.6GiB
2025-11-29T14:53:08+0000,97c4e2ecf2a2,site-4,18.78%,12.77GiB / 246.6GiB
2025-11-29T14:53:15+0000,cb6d1162470b,site-6,13.46%,10.16GiB / 246.6GiB
2025-11-29T14:53:15+0000,3a59e2f5178a,site-3,13.39%,13.43GiB / 246.6GiB
2025-11-29T14:53:15+0000,dd3f056b972f,site-5,25.65%,11.57GiB / 246.6GiB
2025-11-29T14:53:15+0000,f702c20fd2bc,site-1,15.39%,13.48GiB / 246.6GiB
2025-11-29T14:53:15+0000,239c4b6d9211,server1,163.43%,58.48GiB / 246.6GiB
2025-11-29T14:53:15+0000,bf5c0a1adfdd,site-2,14.36%,12.54GiB / 246.6GiB
2025-11-29T14:53:15+0000,97c4e2ecf2a2,site-4,13.96%,11.75GiB / 246.6GiB
2025-11-29T14:53:23+0000,cb6d1162470b,site-6,15.22%,10.16GiB / 246.6GiB
2025-11-29T14:53:23+0000,3a59e2f5178a,site-3,19.86%,13.29GiB / 246.6GiB
2025-11-29T14:53:23+0000,dd3f056b972f,site-5,22.76%,11.64GiB / 246.6GiB
2025-11-29T14:53:23+0000,f702c20fd2bc,site-1,14.42%,13.21GiB / 246.6GiB
2025-11-29T14:53:23+0000,239c4b6d9211,server1,176.07%,57.14GiB / 246.6GiB
2025-11-29T14:53:23+0000,bf5c0a1adfdd,site-2,19.46%,12.39GiB / 246.6GiB
2025-11-29T14:53:23+0000,97c4e2ecf2a2,site-4,11.98%,11.86GiB / 246.6GiB
2025-11-29T14:53:30+0000,cb6d1162470b,site-6,9.88%,10.16GiB / 246.6GiB
2025-11-29T14:53:30+0000,3a59e2f5178a,site-3,23.04%,13.49GiB / 246.6GiB
2025-11-29T14:53:30+0000,dd3f056b972f,site-5,24.65%,11.77GiB / 246.6GiB
2025-11-29T14:53:30+0000,f702c20fd2bc,site-1,8.62%,13.21GiB / 246.6GiB
2025-11-29T14:53:30+0000,239c4b6d9211,server1,181.32%,57.26GiB / 246.6GiB
2025-11-29T14:53:30+0000,bf5c0a1adfdd,site-2,9.15%,12.59GiB / 246.6GiB
2025-11-29T14:53:30+0000,97c4e2ecf2a2,site-4,23.21%,11.92GiB / 246.6GiB
2025-11-29T14:53:38+0000,cb6d1162470b,site-6,13.96%,10.16GiB / 246.6GiB
2025-11-29T14:53:38+0000,3a59e2f5178a,site-3,20.01%,13.5GiB / 246.6GiB
2025-11-29T14:53:38+0000,dd3f056b972f,site-5,18.20%,12.03GiB / 246.6GiB
2025-11-29T14:53:38+0000,f702c20fd2bc,site-1,26.29%,13.41GiB / 246.6GiB
2025-11-29T14:53:38+0000,239c4b6d9211,server1,194.86%,57.37GiB / 246.6GiB
2025-11-29T14:53:38+0000,bf5c0a1adfdd,site-2,22.81%,12.62GiB / 246.6GiB
2025-11-29T14:53:38+0000,97c4e2ecf2a2,site-4,24.84%,12.12GiB / 246.6GiB
2025-11-29T14:53:46+0000,cb6d1162470b,site-6,19.34%,10.16GiB / 246.6GiB
2025-11-29T14:53:46+0000,3a59e2f5178a,site-3,27.88%,13.67GiB / 246.6GiB
2025-11-29T14:53:46+0000,dd3f056b972f,site-5,20.13%,12.12GiB / 246.6GiB
2025-11-29T14:53:46+0000,f702c20fd2bc,site-1,15.62%,13.63GiB / 246.6GiB
2025-11-29T14:53:46+0000,239c4b6d9211,server1,183.61%,56.46GiB / 246.6GiB
2025-11-29T14:53:46+0000,bf5c0a1adfdd,site-2,48.49%,12.33GiB / 246.6GiB
2025-11-29T14:53:46+0000,97c4e2ecf2a2,site-4,18.74%,12.19GiB / 246.6GiB
2025-11-29T14:53:53+0000,cb6d1162470b,site-6,9.65%,10.16GiB / 246.6GiB
2025-11-29T14:53:53+0000,3a59e2f5178a,site-3,16.50%,13.57GiB / 246.6GiB
2025-11-29T14:53:53+0000,dd3f056b972f,site-5,20.16%,12.07GiB / 246.6GiB
2025-11-29T14:53:53+0000,f702c20fd2bc,site-1,20.23%,13.74GiB / 246.6GiB
2025-11-29T14:53:53+0000,239c4b6d9211,server1,170.39%,56.92GiB / 246.6GiB
2025-11-29T14:53:53+0000,bf5c0a1adfdd,site-2,21.87%,11.91GiB / 246.6GiB
2025-11-29T14:53:53+0000,97c4e2ecf2a2,site-4,17.63%,12.36GiB / 246.6GiB
2025-11-29T14:54:01+0000,cb6d1162470b,site-6,12.24%,10.16GiB / 246.6GiB
2025-11-29T14:54:01+0000,3a59e2f5178a,site-3,23.30%,13.83GiB / 246.6GiB
2025-11-29T14:54:01+0000,dd3f056b972f,site-5,21.64%,12.27GiB / 246.6GiB
2025-11-29T14:54:01+0000,f702c20fd2bc,site-1,12.93%,13.28GiB / 246.6GiB
2025-11-29T14:54:01+0000,239c4b6d9211,server1,181.11%,57.77GiB / 246.6GiB
2025-11-29T14:54:01+0000,bf5c0a1adfdd,site-2,8.88%,11.91GiB / 246.6GiB
2025-11-29T14:54:01+0000,97c4e2ecf2a2,site-4,24.23%,11.55GiB / 246.6GiB
2025-11-29T14:54:08+0000,cb6d1162470b,site-6,1.25%,10.16GiB / 246.6GiB
2025-11-29T14:54:08+0000,3a59e2f5178a,site-3,44.99%,14.13GiB / 246.6GiB
2025-11-29T14:54:08+0000,dd3f056b972f,site-5,4.28%,12.51GiB / 246.6GiB
2025-11-29T14:54:08+0000,f702c20fd2bc,site-1,5.60%,13.57GiB / 246.6GiB
2025-11-29T14:54:08+0000,239c4b6d9211,server1,172.26%,60.1GiB / 246.6GiB
2025-11-29T14:54:08+0000,bf5c0a1adfdd,site-2,5.80%,12.3GiB / 246.6GiB
2025-11-29T14:54:08+0000,97c4e2ecf2a2,site-4,48.68%,12.16GiB / 246.6GiB
2025-11-29T14:54:16+0000,cb6d1162470b,site-6,0.15%,10.16GiB / 246.6GiB
2025-11-29T14:54:16+0000,3a59e2f5178a,site-3,0.32%,14.13GiB / 246.6GiB
2025-11-29T14:54:16+0000,dd3f056b972f,site-5,0.94%,12.51GiB / 246.6GiB
2025-11-29T14:54:16+0000,f702c20fd2bc,site-1,0.47%,13.57GiB / 246.6GiB
2025-11-29T14:54:16+0000,239c4b6d9211,server1,774.60%,61.33GiB / 246.6GiB
2025-11-29T14:54:16+0000,bf5c0a1adfdd,site-2,0.15%,12.3GiB / 246.6GiB
2025-11-29T14:54:16+0000,97c4e2ecf2a2,site-4,0.25%,11.94GiB / 246.6GiB
2025-11-29T14:54:23+0000,cb6d1162470b,site-6,0.14%,10.16GiB / 246.6GiB
2025-11-29T14:54:23+0000,3a59e2f5178a,site-3,0.30%,14.13GiB / 246.6GiB
2025-11-29T14:54:23+0000,dd3f056b972f,site-5,0.13%,12.51GiB / 246.6GiB
2025-11-29T14:54:23+0000,f702c20fd2bc,site-1,0.14%,13.57GiB / 246.6GiB
2025-11-29T14:54:23+0000,239c4b6d9211,server1,7.94%,51.84GiB / 246.6GiB
2025-11-29T14:54:23+0000,bf5c0a1adfdd,site-2,0.14%,12.3GiB / 246.6GiB
2025-11-29T14:54:23+0000,97c4e2ecf2a2,site-4,0.25%,11.94GiB / 246.6GiB
2025-11-29T14:54:31+0000,cb6d1162470b,site-6,0.13%,10.16GiB / 246.6GiB
2025-11-29T14:54:31+0000,3a59e2f5178a,site-3,0.12%,14.13GiB / 246.6GiB
2025-11-29T14:54:31+0000,dd3f056b972f,site-5,0.14%,12.51GiB / 246.6GiB
2025-11-29T14:54:31+0000,f702c20fd2bc,site-1,0.30%,13.57GiB / 246.6GiB
2025-11-29T14:54:31+0000,239c4b6d9211,server1,6.93%,51.83GiB / 246.6GiB
2025-11-29T14:54:31+0000,bf5c0a1adfdd,site-2,0.15%,12.3GiB / 246.6GiB
